log,lat
-95.3111,29.90202
-95.6023,29.92286
-95.480988,29.911985
-95.60634,29.73596
-95.39503,29.74409
-95.54485,29.79104
-95.61465,29.91708
-95.18731,29.79073
-95.41981,29.61348
-95.620983,29.688737
-95.18066,29.76998
-95.465444,29.625891
-95.459485,29.752659
-95.523858,29.8587
-95.176375,29.930753
-95.09896,29.5485
-95.19941,29.59801
-95.60155,29.77033
-95.62554,29.75742
-95.38961,29.77499
-95.16254,29.80911
-95.65047,29.87897
-95.40231,29.67858
-95.53919,29.955
-95.48474,29.80105
-95.68276,29.88012
-95.42989,29.8978
-95.41099,29.9149
-95.35752,29.93126
-95.57225,29.74761
-95.37097,29.74921
-95.39897,29.80431
-95.58091,29.99754
-95.41106,29.70596
-95.64404,29.73921
-95.3144989,29.7155743
-95.46643,30.00585
-95.3855,29.61468
-95.36102,29.78505
-95.4123,29.95009
-95.10633,29.57878
-95.42963,29.81458
-95.43384,30.01955
-95.4822,29.99692
-95.3731,29.79063
-95.35974,29.70195
-95.3983,29.93906
-95.52029,29.72267
-95.685894,29.83002
-95.34488,29.7278
-95.3379898,29.7185497
-95.58543,29.96599
-95.56312,29.83134
-95.3815379,29.830315
-95.267683,29.800424
-95.45661,29.68886
-95.64564,29.84216
-95.50284,29.98529
-95.41875,29.72821
-95.4637,29.74068
-95.125691,29.551502
-95.323939,29.751327
-95.218734,29.785679
-95.31731,29.77476
-95.296537,29.685695
-95.38409,29.846209
-95.31735,29.80995
-95.47677,29.70593
-95.163157,29.804872
-95.539444,29.7173252
-95.49395,29.67759
-95.31332,29.71328
-95.48434,29.731599
-95.41094,29.84755
-95.608,29.86406
-95.42753,29.77592
-95.30329,29.84863
-95.55663,29.70606
-95.30581,29.73702
-95.64384,29.70269
-95.47322,29.86281
-95.29467,29.70287
-95.64474,29.88418
-95.35605,29.67993
-95.40749,29.87023
-95.50249,29.73773
-95.36638,29.75897
-95.51109,29.85129
-95.5350253,29.6908327
-95.36791,29.75627
-95.48391,29.78292
-95.27671,29.67164
-95.52714,29.67776
-95.24406,29.64051
-95.54686,29.92936
-95.54434,29.77913
-95.35565,29.65891
-95.5185,29.78356
-95.64371,29.67823
-95.56473,29.94544
-95.5755048,29.7831256
-95.34325,29.84689
-95.58442,29.9094
-95.560655,29.676695
-95.234469,29.630623
-95.53499,29.73706
-95.42658,29.67853
-95.462289,29.733682
-95.39047,29.72198
-97.707829,32.756821
-95.1652312,29.9808244
-95.269471,29.940086
-95.26825,30.00101
-95.26784,30.00692
-95.379884,30.020087
-95.2988,30.00493
-95.2472115,29.9791977
-95.251663,29.935072
-95.546,30.70625
-95.56735,30.71848
-97.20315,32.82346
-97.17444,32.86551
-97.18494,32.83907
-96.70715,32.649592
-97.53606,30.54467
-98.670305,33.9653639
-96.92963,32.83645
-96.97626,32.83985
-96.94891,32.81369
-96.99134,32.86505
-97.00979,32.83597
-96.946434,32.866901
-96.96294,32.87803
-96.95712,32.91413
-96.993975,32.921451
-96.897347,32.197041
-95.26987,31.96259
-97.613015,30.809577
-93.9951228,30.9096023
-94.354816,32.761319
-99.77763,30.50559
-95.71915,29.78742
-95.71914,29.79308
-95.754345,29.784519
-95.75454,29.7343
-95.7720566,29.8171024
-95.779159,29.736
-95.8261214,29.777055
-95.8127875,29.7157893
-95.718746,29.780705
-95.82247,29.78566
-95.71975,29.860148
-95.72025,29.86254
-95.75917,29.715263
-96.31008,32.57334
-97.23833,32.89673
-97.22995,32.93443
-97.239814,32.664857
-99.17019,30.06201
-99.069855,30.124934
-99.137693,30.050086
-94.86569,32.38972
-97.72802,31.12657
-97.74728,31.11008
-97.727109,31.116835
-97.798279,31.100622
-97.699108,31.079942
-97.756916,31.078416
-97.855956,27.515554
-97.867703,27.489156
-95.217223,30.068361
-95.244381,30.070505
-95.185271,30.049632
-97.863293,30.013752
-97.822386,26.165234
-96.910499,29.9043144
-98.507469,26.24802
-94.97688,29.35697
-95.033964,29.402946
-95.03153,29.65253
-97.107359,31.60394
-95.46412,29.04878
-101.95145,32.73665
-98.181,31.061
-96.78686,32.60451
-99.46126,27.6844253
-99.503738,27.509035
-99.496664,27.567758
-99.47602,27.53046
-99.473035,27.506471
-99.448345,27.51874
-99.473589,27.47951
-99.4470271,27.5594066
-99.4790268,27.6092205
-99.477226,27.454174
-99.504161,27.542407
-99.477312,27.446793
-99.473168,27.57457
-99.594619,27.659355
-95.095063,29.507477
-95.11496,29.50357
-95.092923,29.464519
-95.04382,29.504247
-95.06626,29.53785
-95.090649,29.46612
-97.845098,30.559704
-102.36755,33.58727
-97.02015,33.00658
-97.02249,33.07143
-97.03564,33.04211
-96.99315,33.01214
-96.8920343,33.0637865
-96.97742,33.00499
-97.01176,33.04608
-94.79671,30.05673
-95.3889236,32.4694595
-96.887229,33.18137
-102.327084,33.909519
-94.954319,30.712307
-97.66859,29.86973
-94.7475,32.54182
-94.78279,32.52468
-94.727052,32.548869
-94.72282,32.44872
-94.73483,32.50038
-97.4765698,26.0716382
-101.87028,33.59794
-101.857825,33.548931
-101.86655,33.57765
-101.8679,33.52886
-101.90478,33.56265
-101.903814,33.504537
-101.84584,33.54833
-101.92252,33.59224
-101.9474,33.57766
-101.92227,33.53956
-101.957397,33.519617
-101.92233,33.52105
-94.7587335,31.3314037
-94.725651,31.326061
-94.729413,31.28917
-94.198301,30.256211
-98.79053,29.22878
-96.1153284,32.375965
-95.887752,30.963514
-95.75338,30.2126
-95.56931,30.22073
-96.01247,32.17106
-97.556859,30.344621
-97.13268,32.58037
-97.075625,32.580329
-98.280983,30.58275
-96.87668,31.30627
-94.347559,32.54778
-94.35776,32.49404
-97.814606,28.114347
-98.208046,26.19949
-98.232836,26.186217
-98.233679,26.183122
-98.219498,26.238744
-98.225564,26.2288
-98.260045,26.219783
-98.218721,26.268943
-96.6338806,33.2171249
-96.61998,33.18027
-96.66594,33.16803
-96.6381,33.20076
-96.70559,33.19922
-96.59643,32.74757
-96.61895,32.81099
-96.59604,32.78902
-96.627,32.80031
-96.56954,32.76432
-96.6469,32.82441
-96.47394,31.68461
-102.11345,32.0006
-102.074537,31.97443
-102.13033,32.03381
-102.215769,31.91491
-96.97837,32.47477
-95.48473,32.67511
-98.08305,32.81047
-98.325606,26.2014
-98.28996,26.18765
-95.52652,29.58345
-95.564076,29.565453
-95.522564,29.535723
-102.891901,31.576624
-95.69757,30.38821
-95.695476,30.388966
-95.235393,33.221836
-94.96336,33.13653
-94.97906,33.18592
-102.733396,34.231902
-96.612401,33.0219
-94.65286,31.61794
-94.640017,31.633418
-96.071314,30.398591
-94.00665,29.95635
-94.408824,33.47169
-98.09581,29.69914
-98.09422,29.70079
-98.1629927,29.7187398
-98.155894,29.676116
-97.23856,32.84186
-97.20367,32.88303
-102.397834,31.864436
-102.3492,31.86023
-102.394096,31.85569
-102.38533,31.8832
-102.32507,31.89517
-102.301414,31.864699
-93.74714,30.10704
-93.820919,30.11586
-95.61095,31.7346
-98.3169534,26.2580974
-100.97211,35.54501
-97.14709,32.70947
-95.50672,33.66203
-95.2113,29.69423
-95.21995,29.69046
-95.20114,29.71139
-95.167268,29.630783
-95.19471,29.66513
-95.15531,29.68443
-95.17387,29.64986
-95.162669,29.649489
-95.12442,29.66383
-95.38282,29.55771
-95.28635,29.56877
-95.391868,29.559489
-95.34799,29.55896
-99.09402,28.89648
-103.9086227,31.8248596
-98.443427,26.243681
-100.802486,36.389041
-97.604369,30.4517922
-97.63929,30.44749
-98.179626,26.233382
-98.1832428,26.1947899
-96.9544067,33.3871803
-94.95914,32.99672
-101.750552,34.19518
-101.86438,34.19946
-96.73402,33.01919
-96.76756,33.00032
-96.73382,33.10112
-96.77022,33.072
-96.68203,33.00359
-96.77047,33.04161
-96.7928,33.02724
-96.804149,33.096486
-96.83025,33.04564
-96.7075,33.01986
-96.7507,33.05867
-96.83402,33.02736
-96.70581,33.05776
-98.50559,28.944891
-93.990273,29.942785
-96.632687,28.63131
-95.238349,30.104384
-97.31899,27.88213
-101.37814,33.19103
-96.4999,33.17418
-96.12818,32.90722
-97.986364,26.490332
-96.82147,32.53086
-97.27435,28.3101
-97.4836964,33.0579907
-96.76865,32.95041
-96.73569,32.94999
-96.70351,32.94555
-96.71813,32.97563
-96.68295,32.96037
-96.72188,32.93808
-97.22112,32.80176
-95.69644,29.55
-95.74375,29.62285
-95.77388,29.690512
-95.687253,29.702844
-95.7434014,29.6641354
-98.798654,26.371014
-97.223152,33.009136
-97.15421,31.48799
-97.655417,27.785881
-97.01822,30.64768
-97.068333,28.001678
-96.4646944,32.9602631
-96.46884,32.89795
-98.983236,26.406526
-95.694479,29.560502
-95.85812,29.53305
-95.80811,29.53263
-95.79029,29.55945
-97.67302,30.48029
-97.656909,30.517784
-97.69116,30.53507
-97.687172,30.509527
-97.6416473,30.5414257
-97.614189,30.532122
-96.5687,32.90785
-96.52043,32.91631
-96.33073,32.97031
-95.151921,31.806732
-96.603828,32.970333
-97.38052,32.87922
-97.34312,32.84053
-100.496598,31.422966
-100.44598,31.466
-100.460696,31.485812
-98.48732,29.42375
-98.40538,29.43088
-98.69225,29.46217
-98.704139,29.49379
-98.526892,29.444874
-98.41089,29.54436
-98.66418,29.55054
-98.50874,29.54658
-98.36712,29.54614
-98.46732,29.55332
-98.50653,29.41205
-98.38607,29.56763
-98.43441,29.49327
-98.5449,29.57459
-98.44163,29.57863
-98.476034,29.584727
-98.501194,29.286805
-98.65005,29.41607
-98.50816,29.60747
-98.46142,29.40098
-98.55778,29.3978
-98.616251,29.63851
-98.494731,29.624788
-98.47753,29.22145
-98.4564,29.63654
-98.528036,29.356967
-98.575084,29.405782
-98.45649,29.37517
-98.63605,29.67753
-98.44957,29.43856
-98.50764,29.4735
-98.52689,29.38318
-98.550216,29.357559
-98.63777,29.38159
-98.43298,29.35156
-98.48094,29.35483
-98.5694,29.44957
-98.50395,29.34233
-98.419355,29.599779
-98.54552,29.48391
-98.53525,29.51348
-98.548962,29.430211
-98.40132,29.48423
-98.46343,29.46948
-98.5869,29.56465
-98.38751,29.39806
-98.47809,29.322652
-98.594342,29.485203
-98.3742,29.51023
-98.6044,29.46643
-98.622,29.34045
-98.36181,29.47996
-98.61232,29.54128
-98.62925,29.40607
-98.49955,29.50756
-98.50136,29.42685
-98.4988,29.4398
-98.63086,29.45294
-98.6314,29.58786
-98.58482,29.50388
-98.6381,29.51925
-98.693442,29.518545
-98.525885,29.43596
-98.649335,29.468911
-98.46216,29.51937
-98.678688,29.4462204
-98.555037,29.457406
-98.66766,29.48492
-98.56142,29.52971
-98.709198,29.437592
-94.1258337,31.5350744
-97.61725,26.13101
-97.637309,26.12553
-98.158889,26.20311
-97.93852,29.86767
-97.91664,29.88191
-97.92048,29.8831
-97.987053,29.827078
-97.18079,33.36489
-95.08958,29.37298
-98.27832,29.59834
-95.0271,29.57263
-96.53397,32.64765
-96.15355,29.76666
-97.94896,29.56896
-97.994373,29.582372
-102.70184,32.72525
-100.24932,35.22689
-96.59829,33.66212
-94.18096,30.34425
-97.5341356,28.0108776
-101.554929,33.35795
-100.919,32.70747
-106.2906499,31.6546389
-95.23594,29.663
-97.164307,26.091045
-97.11628,32.94212
-95.48857,30.04063
-95.449165,30.069944
-95.435324,30.073831
-95.3467047,30.0453316
-95.44282,30.12831
-95.397961,30.119896
-95.52194,30.02212
-95.556055,30.032346
-95.51163,30.07388
-98.429206,29.797828
-98.41864,29.7976
-98.409181,29.850858
-97.67832,32.96217
-95.57243,29.64195
-95.5689,29.6208949
-98.21549,32.21384
-98.239567,32.203832
-95.61895,29.63524
-95.6296,29.60076
-95.6026,29.59157
-95.645281,29.611099
-95.68215,29.60158
-95.59559,33.11596
-100.392215,32.452594
-97.41239,30.59038
-97.3575,31.10212
-97.369895,31.067645
-97.38779,31.09088
-97.4135252,31.1166933
-96.27512,32.69984
-96.3034273,32.7387707
-94.061699,33.434895
-94.0818,33.45285
-94.099009,33.418166
-94.2356186,33.3111496
-94.043254,33.464719
-94.06843,33.46637
-94.94959,29.39516
-95.45341,30.1271
-95.50578,30.16757
-95.53651,30.18091
-95.488865,30.183466
-98.2349914,28.4672545
-95.592071,30.099637
-95.63081,30.0901
-95.701268,30.079843
-95.591057,30.013131
-95.59051,30.01332
-95.5538162,30.1119959
-95.6064056,30.0386804
-95.375023,30.941076
-95.283601,32.450889
-95.29092,32.33448
-95.3437275,32.3517443
-95.27573,32.31027
-95.26582,32.33224
-95.33183,32.37661
-95.34444,32.35345
-95.30053,32.3059
-95.30389,32.2867
-95.33047,32.28416
-98.29157,29.54836
-99.77813,29.212748
-96.584885,33.421311
-104.854376,31.036301
-99.314089,34.16161
-96.97591,28.81118
-97.00053,28.82323
-96.97809,28.76726
-96.99727,28.86708
-94.01607,30.13281
-97.244475,31.630155
-97.18929,31.53108
-97.172345,31.580109
-97.167971,31.522788
-97.12502,31.54966
-97.20624,31.47949
-94.05496,32.46895
-97.26207,32.87297
-96.84081,32.41682
-97.79121,32.73185
-95.14598,29.53853
-95.14282,29.56037
-96.7767077,29.6950793
-97.991043,26.170642
-97.9623,26.16282
-95.65311,29.13767
-97.80092,30.27488
-96.09804,29.32268
-94.85129,32.51775
-95.22809,32.2354
-96.90793,33.64262
-97.3243408,31.9632549
-98.496281,33.900812
-98.501173,33.854149
-98.514133,33.960431
-98.528495,33.8818
-98.547094,33.857658
-95.49115,30.42012
-97.633415,32.733864
-96.00731,32.70746
-94.39329,29.827205
-94.41627,30.76418
-96.54317,33.00954
-99.2632347,26.8942709
-111.78763,40.37429
-112.672239,38.286489
-112.01624,41.49221
-113.076452,37.680969
-113.085279,37.654159
-111.77298,40.416843
-111.87013,40.92511
-111.886973,40.948127
-112.02613,41.12381
-112.064278,41.141271
-112.0646,41.14003
-112.56829,39.35221
-111.896165,40.504934
-111.889194,40.52679
-111.58718,39.36935
-111.9104819,40.9884303
-112.02315,41.30682
-111.97523,41.26842
-111.41367,40.49993
-112.010384,40.508385
-113.3108,37.17657
-111.83247,41.63295
-112.525169,37.043149
-111.94461,41.03824
-111.969819,40.653085
-112.300359,40.561461
-111.9458,41.06163
-111.97366,41.07697
-112.00182,41.09019
-111.979544,41.069358
-111.83561,40.38753
-111.8810196,40.4309731
-111.881419,41.67707
-111.8344,41.7466
-112.09199,40.69551
-111.90176,40.62063
-111.86633,40.62228
-109.549575,38.563569
-111.899887,40.675207
-111.888704,40.643712
-111.968545,41.306148
-111.9701,41.24564
-111.7232638,40.3120351
-111.71277,40.27377
-111.69536,40.2975
-111.70816,40.32676
-111.545339,40.724897
-111.73244,40.0532
-111.73573,40.35515
-110.80325,39.59969
-111.65881,40.21717
-111.66238,40.25048
-112.1001511,38.7703781
-111.999407,41.176232
-112.001429,41.177432
-111.944333,40.522487
-109.982136,40.302521
-112.049004,41.18919
-112.02615,41.16488
-111.9011,40.73903
-111.88808,40.7361
-111.93888,40.73398
-111.938388,40.784456
-111.89046,40.69992
-111.86681,40.66533
-111.89979,40.72609
-111.897193,40.780328
-111.82446,40.72569
-111.8712,40.76384
-111.800441,40.70024
-111.85638,40.77014
-111.85993,40.68736
-111.8345,40.62351
-111.9824859,40.7862919
-111.94685,40.78585
-111.8642,40.72553
-111.85342,40.55967
-111.83749,40.58027
-111.8627145,40.5884749
-111.8722,40.58156
-111.891611,40.547617
-111.910824,40.387309
-111.832386,41.840227
-111.9384,40.56273
-111.971837,40.564196
-111.971313,41.192498
-111.939874,41.158486
-111.63795,40.12186
-111.61047,40.1862
-111.6465485,40.1612629
-113.585,37.08785
-113.6241,37.12276
-113.56658,37.1097
-112.0428,41.08905
-111.93869,40.67927
-111.938618,40.65184
-111.938302,40.65101
-112.29793,40.55009
-112.20072,41.71104
-109.546361,40.453834
-113.516501,37.129778
-111.89232,40.88444
-112.00655,41.22989
-111.92782,40.58734
-111.94001,40.60965
-111.98543,40.58774
-112.000281,40.63843
-112.0266,40.60985
-111.9814,40.6092
-112.02502,40.70174
-111.97401,40.69682
-112.02468,40.69682
-112.02469,40.66734
-112.024717,40.638309
-111.898277,40.86198
-81.930448,36.712535
-82.009484,36.696315
-81.974807,36.701468
-77.049591,38.81623
-77.060811,38.836775
-77.1247776,38.8308109
-77.090798,38.808636
-77.090602,38.828089
-77.112141,38.843497
-77.133823,38.806793
-77.123414,38.81317
-77.131473,38.784477
-77.135604,38.772048
-77.1213519,38.7861191
-77.077182,38.781771
-77.144234,38.819095
-77.1390851,38.7527514
-77.083686,38.750869
-77.0851236,38.7428593
-77.124952,38.720191
-79.2917334,37.1078589
-77.9722883,37.3560023
-79.0490361,37.5868852
-77.1847916,38.8131356
-77.207885,38.832856
-78.832423,37.362034
-77.060011,38.863177
-77.070305,38.894432
-77.053288,38.850086
-77.08852,38.862559
-77.10173,38.871018
-77.126255,38.896359
-77.113019,38.856156
-77.121435,38.878451
-77.507102,39.008466
-77.502003,39.035645
-77.474171,39.042846
-77.4362504,37.6953885
-77.46208,37.75826
-77.470836,37.75644
-79.938849,36.748356
-77.767174,38.582179
-79.4982962,37.3239561
-82.756307,36.862329
-80.418737,37.232668
-77.996155,37.0829176
-81.2501781,37.2414612
-77.350189,38.054562
-78.082554,39.082599
-78.9693763,38.3876701
-82.159493,36.624861
-82.124793,36.634051
-77.323267,38.799695
-77.2747979,38.7768898
-75.9794425,37.2827079
-77.4512774,38.8528973
-77.4326955,38.835255
-77.4406867,38.912468
-77.4394213,38.8845125
-78.5575027,38.0963516
-78.454727,38.034448
-78.4388541,38.127948
-78.4843044,38.0332558
-78.5019,38.05018
-79.3944,36.790577
-76.284819,36.718151
-76.230146,36.799832
-76.273759,36.820487
-76.231758,36.655327
-76.405119,36.864031
-76.339199,36.772005
-76.404637,36.824696
-76.237782,36.710187
-76.184866,36.71415
-76.242474,36.741566
-76.230181,36.768045
-77.502551,37.372979
-77.413501,37.353656
-77.3427855,37.3468214
-77.675072,37.402215
-81.681023,36.797498
-80.414203,37.150706
-80.360917,37.136207
-78.5539838,36.6261972
-82.474265,37.150625
-79.9115856,36.7180782
-76.9756554,38.2557635
-77.410594,37.250251
-77.400539,37.30905
-77.392672,37.25452
-79.967071,37.773343
-77.998979,38.4644329
-77.370171,38.658698
-77.3029523,38.6273372
-77.337561,38.64466
-79.3953389,36.6318855
-79.337541,36.581434
-79.4204694,36.5900142
-79.42,36.57205
-78.475064,37.541424
-80.691507,37.078881
-82.789392,36.712289
-77.3169403,38.5763397
-77.2966843,38.5662918
-78.621227,38.407424
-77.5440837,36.6999045
-75.8323827,37.5157782
-77.3132223,38.8258852
-77.315645,38.854401
-77.390303,38.860865
-77.3959285,38.8803312
-77.2619577,38.8656792
-77.275318,38.863678
-77.2717209,38.8437018
-77.334043,38.855078
-79.278938,37.884566
-77.226685,38.868893
-77.1247693,38.8483463
-77.146679,38.867845
-77.1772876,38.8690061
-77.191005,38.894629
-77.1965054,38.8659424
-77.493192,38.343431
-78.3940265,37.2984123
-78.991456,38.081796
-79.2950973,37.3659919
-79.248436,37.376408
-76.957396,36.666751
-77.526798,38.369706
-77.4451669,38.3829013
-77.5090608,38.3050163
-77.4974911,38.2960938
-77.5124554,38.2958662
-77.4506216,38.3155903
-77.5369643,38.2890213
-77.498054,38.25019
-77.5007077,38.2368783
-77.4468108,38.2968963
-77.5678833,38.2914733
-78.188399,38.911802
-78.195369,38.959176
-77.6190694,38.7955074
-80.8945956,36.6812784
-82.5659655,36.6374733
-77.461477,37.671894
-77.605122,37.650547
-77.589896,37.683078
-77.564538,37.641789
-76.5275476,37.3944465
-78.2189577,37.9713817
-79.3636525,36.9474131
-76.3630764,37.0261074
-76.3868819,37.0419011
-76.4272563,37.059569
-76.314476,37.03738
-76.3283764,37.0563464
-76.325639,37.017096
-76.425591,37.028718
-76.403608,37.012496
-76.394633,37.09292
-78.869713,38.418968
-78.840477,38.4285316
-78.894081,38.42037
-78.857735,38.443022
-76.499443,37.27626
-77.64183,38.81471
-77.396061,38.965843
-77.41288,38.94936
-77.3736368,38.9674372
-80.776033,36.743995
-77.3084961,37.2785611
-77.3274098,37.2599694
-76.380201,37.733385
-77.0722187,38.3412044
-77.279551,38.677012
-80.737804,36.579182
-82.0536403,36.905421
-77.557588,39.111099
-77.538645,39.11304
-79.433483,37.775894
-77.72934,38.32664
-77.2084807,38.7026748
-77.995104,38.019516
-78.881082,37.756409
-78.4882365,38.6613078
-79.285512,37.3051408
-79.1851119,37.3742263
-79.167765,37.403399
-79.2073326,37.4146976
-79.1861096,37.3488243
-78.25251,38.38008
-79.1212476,37.4519249
-77.6802267,37.6695451
-77.474574,38.732736
-77.5172393,38.7985361
-77.505607,38.777914
-77.505539,38.772474
-77.462075,38.759934
-77.450244,38.7534487
-77.451239,38.742585
-77.524922,38.739497
-77.452561,38.777451
-81.5015954,36.8440181
-77.8483854,38.8617995
-79.8780107,36.6966943
-79.876175,36.6543779
-80.948748,36.94735
-77.183756,38.936708
-77.221851,38.917563
-81.85681,36.75677
-77.345039,37.610744
-77.405028,37.650206
-78.2705723,39.0353777
-77.583543,37.442806
-77.63631,37.421272
-77.6413,37.503155
-78.9252394,38.356584
-78.674514,38.64798
-77.192586,38.739398
-76.4944762,37.105707
-76.494297,37.0749986
-76.5186206,37.1366332
-76.555555,37.1555145
-76.4214415,36.9820787
-76.5339639,37.1306411
-76.4459332,37.0218148
-76.4704853,37.0755406
-76.2615306,36.8310907
-76.230904,36.9168601
-76.2696103,36.9154232
-76.2381118,36.8887824
-76.2851554,36.8515123
-76.3021867,36.8820326
-76.2815347,36.8843587
-76.2054942,36.8555299
-76.179427,36.850939
-76.1925798,36.9181708
-76.3175927,36.9283562
-76.2525447,36.9259133
-76.2518883,36.9536248
-76.322465,36.956071
-82.61128,36.95516
-78.1116514,38.2437962
-80.7070631,37.3268323
-83.0171605,36.762055
-77.332474,37.20055
-77.379606,37.202744
-77.4602083,37.2048128
-76.392563,37.123459
-76.327815,36.795487
-76.363832,36.811181
-76.307606,36.836508
-81.740155,37.069988
-77.8203475,37.5217161
-80.762774,37.048719
-77.7047592,39.1358023
-77.3186736,38.5114263
-77.1925507,37.5119972
-80.5782839,37.1417134
-77.335168,38.951156
-81.8123231,37.0940882
-77.603063,37.505464
-77.62135,37.598013
-77.564361,37.610148
-77.424613,37.535618
-77.442719,37.562211
-77.425596,37.401547
-77.408467,37.558279
-77.468458,37.561926
-77.485369,37.555256
-77.4761581,37.5011826
-77.3649521,37.5365601
-77.428357,37.46425
-77.351455,37.5176507
-77.364045,37.546936
-77.501563,37.588763
-77.472373,37.437805
-77.423427,37.585253
-77.520583,37.502837
-77.521072,37.538582
-77.44038,37.5231
-77.5199404,37.6116854
-77.530049,37.470772
-77.4991957,37.6182724
-77.532626,37.6275095
-77.459964,37.635943
-77.511691,37.6370459
-77.56468,37.536761
-77.568238,37.497703
-79.9577604,37.3155414
-80.031438,37.245168
-79.960648,37.246513
-79.893916,37.301709
-79.933796,37.278917
-79.957064,37.359948
-79.8752486,37.0079767
-78.3716697,38.2341653
-81.27302,36.914611
-79.167025,37.280611
-77.501354,38.019106
-77.46448,37.93935
-80.0270386,37.2972903
-80.076355,37.290315
-80.0252917,37.2668609
-77.5601546,36.6064232
-76.605708,36.964094
-78.887215,36.689005
-78.9201133,36.7380833
-76.2749023,36.7939987
-78.1173438,36.7179759
-77.506647,38.92277
-77.5260084,38.2458464
-77.186294,38.798012
-77.234033,38.7817
-77.186083,38.782475
-77.211216,38.742562
-77.2550854,38.8078199
-82.3174238,36.9049021
-77.414113,38.471705
-77.417243,38.471089
-77.405908,38.461486
-77.460195,38.468413
-79.064712,38.1254808
-79.031525,38.125614
-78.2132533,39.0827844
-77.414035,39.038078
-77.360065,39.04363
-77.372601,39.0138013
-77.495876,38.962631
-77.406716,38.996406
-77.429112,39.02268
-77.424452,39.024992
-78.339093,39.005919
-76.633713,36.725033
-76.583077,36.738123
-76.423406,36.877824
-76.8599798,37.9267648
-81.5212381,37.1232765
-77.51394,38.13368
-76.820862,37.41628
-79.9029421,37.3833329
-82.105424,37.257035
-79.0057205,38.1994401
-77.2384631,38.9158358
-77.2425877,38.8875565
-77.2747644,38.8938984
-77.225766,38.914305
-77.238927,38.927145
-79.889026,37.272649
-76.070742,36.91207
-76.022642,36.848818
-76.190207,36.781538
-76.121297,36.791496
-76.013257,36.769121
-76.055797,36.7532
-75.976764,36.848698
-76.10292,36.840366
-75.9954336,36.8449639
-76.135516,36.87552
-76.135879,36.83763
-76.16798,36.815385
-76.1779,36.798493
-76.186204,36.880764
-76.222682,36.820249
-76.102461,36.814024
-76.0669669,36.8157113
-77.801521,38.621559
-77.803266,38.726334
-76.7839982,37.9640481
-77.0928057,37.0365123
-78.902301,38.073143
-78.945,38.058
-76.79799,37.53706
-76.724602,37.292981
-76.658591,37.248066
-76.683219,37.27352
-76.764116,37.252436
-76.755509,37.340663
-78.13637,39.220032
-78.1411945,39.1853257
-78.165667,39.16541
-78.197147,39.190439
-78.194671,39.119912
-78.11999,39.168715
-78.176518,39.208706
-78.169586,39.176615
-82.5935076,36.9682536
-77.252051,38.654501
-77.315136,38.652531
-77.297806,38.651016
-77.295149,38.640154
-77.269783,38.635301
-77.261472,38.67369
-77.3350997,38.6744858
-78.525532,38.87058
-81.095176,36.957259
-76.4573128,37.121528
-76.48817,37.18979
-72.443604,44.158597
-72.50695,44.17403
-73.20453,42.89581
-72.55798,42.88247
-73.18098,44.5039
-73.2485,44.53527
-72.1272,44.96045
-72.79705,44.91299
-73.08664,44.50796
-73.12202,44.49516
-73.2714873,43.5985673
-73.2475639,44.2018672
-72.001446,44.523924
-73.0542515,43.1752298
-73.15414,44.0027
-73.12421,44.62237
-72.59173,44.57435
-72.62689,43.9432
-72.96985,43.59644
-72.95745,43.61793
-73.21049,44.43797
-73.17618,44.46775
-72.4931594,43.3036678
-73.08052,44.83683
-73.11019,44.92188
-72.33508,43.64653
-123.80471,46.97721
-123.80721,46.97709
-117.602554,47.642915
-122.6125,48.51172
-122.18214,48.15255
-122.12866,48.18096
-122.25001,47.29595
-122.21221,47.24419
-122.22163,47.32158
-122.22877,47.27354
-122.22483,47.30112
-122.51529,47.63565
-122.54343,45.78065
-122.81948,47.45506
-122.15522,47.62785
-122.13259,47.6225
-122.20149,47.61579
-122.13585,47.58109
-122.1688309,47.5730591
-122.4859,48.78424
-122.46967,48.736
-122.4633,48.75541
-122.443115,48.788956
-122.485846,48.800824
-122.171259,47.16815
-122.148945,47.167681
-122.21059,47.79597
-122.24486,47.75775
-122.66117,47.57162
-122.62924,47.59746
-122.6291,47.62682
-119.785498,48.101977
-122.3541,47.5011
-122.333412,47.462574
-122.33522,48.48167
-122.34436,48.468617
-122.37008,45.58514
-122.900696,46.284683
-122.97784,46.7299
-122.89907,46.60508
-122.978884,46.673875
-122.96182,46.67749
-122.978193,46.674967
-117.564904,47.501615
-117.042308,46.420114
-120.9526138,47.1958084
-117.904643,48.533788
-122.10896,47.35803
-117.476949,47.96071
-122.296,47.39856
-122.645538,47.090736
-120.288139,47.408215
-122.36855,47.79111
-122.32814,47.80494
-120.54579,46.98158
-121.97791,47.19923
-119.557837,47.311809
-122.20277,47.98199
-122.22749,47.90833
-122.2082,47.96429
-122.24143,47.88179
-122.22478,47.92577
-122.3091,47.32018
-122.30338,47.31531
-122.311222,47.354908
-122.317751,47.289629
-122.5724,48.84827
-122.36131,47.24216
-122.60398,47.35978
-122.57502,47.30811
-120.80898,45.81288
-121.97498,48.08311
-123.86714,46.97537
-122.05881,47.54558
-122.04392,47.55289
-122.89545,46.14491
-119.203306,46.223912
-119.24372,46.229363
-119.173997,46.184385
-119.158278,46.209062
-119.222836,46.209801
-122.20547,47.37242
-122.19847,47.38681
-122.24863,47.38121
-122.22953,47.41217
-122.50089,47.80148
-122.17488,47.73148
